,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N,D6C,D6N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de rebanho bovino (Código),Tipo de rebanho bovino,Tipo de inspeção (Código),Tipo de inspeção
14416,3,Unidade da Federação,1020,Unidades,1,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111739,Municipal
14417,3,Unidade da Federação,1020,Unidades,44,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,118225,Total
14418,3,Unidade da Federação,1020,Unidades,29,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111737,Federal
14419,3,Unidade da Federação,1020,Unidades,9,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111738,Estadual
14420,3,Unidade da Federação,1020,Unidades,6,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,111739,Municipal
14421,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,118225,Total
14422,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111737,Federal
14423,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111738,Estadual
14424,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,57,Vitelos e vitelas,111739,Municipal
14425,3,Unidade da Federação,1020,Unidades,66,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,118225,Total
14426,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111737,Federal
14427,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111738,Estadual
14428,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,992,Total,111739,Municipal
14429,3,Unidade da Federação,1020,Unidades,57,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,118225,Total
14430,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111737,Federal
14431,3,Unidade da Federação,1020,Unidades,12,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111738,Estadual
14432,3,Unidade da Federação,1020,Unidades,13,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,55,Bois,111739,Municipal
14433,3,Unidade da Federação,1020,Unidades,64,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,118225,Total
14434,3,Unidade da Federação,1020,Unidades,30,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111737,Federal
14435,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111738,Estadual
14436,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,56,Vacas,111739,Municipal
14437,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,118225,Total
14438,3,Unidade da Federação,1020,Unidades,4,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111737,Federal
14439,3,Unidade da Federação,1020,Unidades,3,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111738,Estadual
14440,3,Unidade da Federação,1020,Unidades,1,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111734,Novilhos,111739,Municipal
14441,3,Unidade da Federação,1020,Unidades,44,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,118225,Total
14442,3,Unidade da Federação,1020,Unidades,29,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111737,Federal
14443,3,Unidade da Federação,1020,Unidades,9,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111738,Estadual
14444,3,Unidade da Federação,1020,Unidades,6,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111735,Novilhas,111739,Municipal
14445,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,118225,Total
14446,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111737,Federal
14447,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111738,Estadual
14448,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,57,Vitelos e vitelas,111739,Municipal
14449,3,Unidade da Federação,1020,Unidades,66,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,992,Total,118225,Total
14450,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111737,Federal
14451,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111738,Estadual
14452,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,992,Total,111739,Municipal
14453,3,Unidade da Federação,1020,Unidades,57,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,118225,Total
14454,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111737,Federal
14455,3,Unidade da Federação,1020,Unidades,12,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111738,Estadual
14456,3,Unidade da Federação,1020,Unidades,13,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,55,Bois,111739,Municipal
14457,3,Unidade da Federação,1020,Unidades,64,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,118225,Total
14458,3,Unidade da Federação,1020,Unidades,30,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111737,Federal
14459,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111738,Estadual
14460,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,56,Vacas,111739,Municipal
14461,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,118225,Total
14462,3,Unidade da Federação,1020,Unidades,4,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111737,Federal
14463,3,Unidade da Federação,1020,Unidades,3,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111738,Estadual
14464,3,Unidade da Federação,1020,Unidades,1,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111734,Novilhos,111739,Municipal
14465,3,Unidade da Federação,1020,Unidades,44,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,118225,Total
14466,3,Unidade da Federação,1020,Unidades,29,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111737,Federal
14467,3,Unidade da Federação,1020,Unidades,9,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111738,Estadual
14468,3,Unidade da Federação,1020,Unidades,6,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,111735,Novilhas,111739,Municipal
14469,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,118225,Total
14470,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111737,Federal
14471,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111738,Estadual
14472,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês,57,Vitelos e vitelas,111739,Municipal
14473,3,Unidade da Federação,1020,Unidades,66,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,992,Total,118225,Total
14474,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111737,Federal
14475,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111738,Estadual
14476,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,992,Total,111739,Municipal
14477,3,Unidade da Federação,1020,Unidades,57,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,118225,Total
14478,3,Unidade da Federação,1020,Unidades,32,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111737,Federal
14479,3,Unidade da Federação,1020,Unidades,12,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111738,Estadual
14480,3,Unidade da Federação,1020,Unidades,13,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,55,Bois,111739,Municipal
14481,3,Unidade da Federação,1020,Unidades,64,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,118225,Total
14482,3,Unidade da Federação,1020,Unidades,30,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111737,Federal
14483,3,Unidade da Federação,1020,Unidades,15,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111738,Estadual
14484,3,Unidade da Federação,1020,Unidades,19,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,56,Vacas,111739,Municipal
14485,3,Unidade da Federação,1020,Unidades,8,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,118225,Total
14486,3,Unidade da Federação,1020,Unidades,4,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111737,Federal
14487,3,Unidade da Federação,1020,Unidades,3,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111738,Estadual
14488,3,Unidade da Federação,1020,Unidades,1,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111734,Novilhos,111739,Municipal
14489,3,Unidade da Federação,1020,Unidades,44,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,118225,Total
14490,3,Unidade da Federação,1020,Unidades,29,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111737,Federal
14491,3,Unidade da Federação,1020,Unidades,9,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111738,Estadual
14492,3,Unidade da Federação,1020,Unidades,6,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,111735,Novilhas,111739,Municipal
14493,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,118225,Total
14494,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111737,Federal
14495,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111738,Estadual
14496,3,Unidade da Federação,1020,Unidades,...,51,Mato Grosso,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês,57,Vitelos e vitelas,111739,Municipal
14497,3,Unidade da Federação,2,Percentual,100.00,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,118225,Total
14498,3,Unidade da Federação,2,Percentual,48.48,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111737,Federal
14499,3,Unidade da Federação,2,Percentual,22.73,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111738,Estadual
14500,3,Unidade da Federação,2,Percentual,28.79,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,992,Total,111739,Municipal
14501,3,Unidade da Federação,2,Percentual,86.36,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,118225,Total
14502,3,Unidade da Federação,2,Percentual,48.48,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111737,Federal
14503,3,Unidade da Federação,2,Percentual,18.18,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111738,Estadual
14504,3,Unidade da Federação,2,Percentual,19.70,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,55,Bois,111739,Municipal
14505,3,Unidade da Federação,2,Percentual,96.97,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,118225,Total
14506,3,Unidade da Federação,2,Percentual,45.45,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111737,Federal
14507,3,Unidade da Federação,2,Percentual,22.73,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111738,Estadual
14508,3,Unidade da Federação,2,Percentual,28.79,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,56,Vacas,111739,Municipal
14509,3,Unidade da Federação,2,Percentual,12.12,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,118225,Total
14510,3,Unidade da Federação,2,Percentual,6.06,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111737,Federal
14511,3,Unidade da Federação,2,Percentual,4.55,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111738,Estadual
14512,3,Unidade da Federação,2,Percentual,1.52,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111734,Novilhos,111739,Municipal
14513,3,Unidade da Federação,2,Percentual,66.67,51,Mato Grosso,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111735,Novilhas,118225,Total
